Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
WBGene00009877,F49C12.7,0.003269066966235869,3.113491608762901,0.0000026984757609836994,0.0002907478109093101,-3.113491608762901,0.0000026984757609836994
WBGene00009878,F49C12.9,0.06813423782260021,-1.1209921218951568,0.000000009886437881768594,0.14828138356374812,1.1209921218951568,0.000000009886437881768594
WBGene00009879,F49C12.10,0.016087250597002827,2.428481931191415,0.000000013044807185541836,0.0029074781090931007,-2.428481931191415,0.000000013044807185541836
WBGene00009880,F49C12.11,0.11398720342796122,-0.9411526072893097,0.0000009686086821077992,0.21893310161471047,0.9411526072893097,0.0000009686086821077975
WBGene00009881,F49C12.12,0.2629018065478109,0.24927508256292086,0.21428250508164548,0.2211621681650152,-0.24927508256292086,0.21428250508164548
WBGene00009882,vha-17,0.35822091703700415,0.6679346747482138,0.0005185534266581237,0.22542646939168506,-0.6679346747482138,0.00051855342665805
WBGene00009883,nspg-11,0.003871263512647739,2.029723251070302,0.00011325724177025405,0.0008722434327279302,-2.029723251070302,0.00011325724177025405
WBGene00009884,F49C12.15,0.0009463088586472251,1.8280893899006525,0.07212698590779051,0.00019383187393954003,-1.8280893899006525,0.07212698590779051
WBGene00009889,F49E11.2,0.0215930475927685,0.36242581755184045,0.27729925239579933,0.016766457095770213,-0.36242581755184045,0.27729925239579933
WBGene00009890,scl-9,0.0005161684683530319,1.6354443119582562,0.22901837448678053,0.00009691593696977002,-1.6354443119582562,0.22901837448678053
WBGene00009891,scl-10,0.0007742527025295479,2.150017484788016,0.03835312003209345,0.00009691593696977002,-2.150017484788016,0.03835312003209345
WBGene00009892,scl-11,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00009893,F49E11.7,0.001204393092823741,2.150017484788016,0.024883567587047746,0.00019383187393954003,-2.150017484788016,0.024883567587047746
WBGene00009895,scl-2,0.005935937386059867,3.3724099061244637,0.0000000011262760734182466,0.0004845796848488501,-3.3724099061244637,0.0000000011262760734182466
WBGene00009896,scl-3,0.00318303888817703,2.754088808456874,0.0006461301635552524,0.00038766374787908007,-2.754088808456874,0.0006461301635552524
WBGene00009924,cfp-1,0.04568090944924332,-0.8274346082975099,0.00004633195111083456,0.08111863924369751,0.8274346082975099,0.00004633195111083456
WBGene00009925,F52B11.2,0.05419768917706835,0.16958365281512044,0.45784837576728227,0.0481672206739757,-0.16958365281512044,0.45784837576728227
WBGene00009926,noah-2,0.9648909235079343,1.4095834088207904,0.0000000000010567089665276089,0.36314401582572825,-1.4095834088207904,0.0000000000010567089665274025
WBGene00009927,F52B11.5,0.009635144742589929,-0.7526110839663449,0.004131608416449804,0.016281877410921363,0.7526110839663449,0.004131608416449804
WBGene00009943,F52G2.3,0.00834472357170735,3.2728742325735487,0.0000000000002972756887482872,0.0007753274957581601,-3.2728742325735487,0.0000000000002972756887482872
WBGene00009955,eak-4,0.0013764492489414183,1.3305897304298355,0.13551605019687393,0.0004845796848488501,-1.3305897304298355,0.13551605019687393
WBGene00009956,F53B2.5,0.0008602807805883865,1.2875210085379507,0.14020876869474258,0.0002907478109093101,-1.2875210085379507,0.14020876869474258
WBGene00009957,F53B2.8,0.04791763947877313,2.822927684784873,0.000000000000000000000000049762371570639496,0.006687199650914131,-2.822927684784873,0.000000000000000000000000049762371570639496
WBGene00010046,F54D1.1,0.0012904211708825797,1.8280893899006525,0.020551985665505833,0.0002907478109093101,-1.8280893899006525,0.020551985665505833
WBGene00010047,F54D1.6,0.17842223389403136,2.824617197993847,0.0000000000000000000000000000000018754774648273764,0.025101227675170437,-2.824617197993847,0.0000000000000000000000000000000018754774648273764
WBGene00010061,F54E12.2,0.015054913660296763,-1.9769215916886527,0.0000000000000000003009991749274728,0.059506385299438795,1.9769215916886527,0.0000000000000000003009991749274728
WBGene00010083,xdh-1,0.023829777622298307,1.9928341522372843,0.0000000000009457112563946743,0.005911872155155972,-1.9928341522372843,0.0000000000009457112563946743
WBGene00010084,F55B11.2,0.0006882246244707092,2.9980143913429647,0.015045816557331896,0,-2.9980143913429647,0.015045816557331896
WBGene00010086,F55B11.4,0.025120198793180885,2.4081364002076917,0.0000000000000039876558658511854,0.004651964974548961,-2.4081364002076917,0.0000000000000039876558658511854
WBGene00010087,F55B11.5,0.00043014039029419326,1.4130518906218086,0.2774510666599392,0.00009691593696977002,-1.4130518906218086,0.2774510666599392
WBGene00010122,F55G11.1,0.0006882246244707092,1.9980143913429647,0.09026370798527515,0.00009691593696977002,-1.9980143913429647,0.09026370798527515
WBGene00010123,F55G11.2,0.005849909308001028,4.351651345957666,0.00000024924462065126553,0.00019383187393954003,-4.351651345957666,0.00000024924462065126553
WBGene00010124,F55G11.4,0.001720561561176773,0.3135162170708927,0.7137566403912737,0.0013568231175767804,-0.3135162170708927,0.7137566403912737
WBGene00010125,dod-22,0.0010323369367060639,3.528529108041745,0.003535496578259637,0,-3.528529108041745,0.003535496578259637
WBGene00010126,F55G11.6,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00010127,F55G11.7,0.0010323369367060639,1.5285291080417451,0.06348755725774702,0.0002907478109093101,-1.5285291080417451,0.06348755725774702
WBGene00010128,F55G11.8,0.013678464411355345,2.3426625627304096,0.00000000005346528264735681,0.0026167302981837904,-2.3426625627304096,0.00000000005346528264735681
WBGene00010129,F55G11.10,0.0001720561561176773,1.4130518906218086,0.5573267164506541,0,-1.4130518906218086,0.5573267164506541
WBGene00010144,F56C4.1,0.004645516215177287,-0.29744149218320626,0.5266666804717571,0.005718040281216431,0.29744149218320626,0.5266666804717571
WBGene00010145,F56C4.2,0.0020646738734121277,1.0125139610380796,0.14228060982636406,0.0009691593696977002,-1.0125139610380796,0.14228060982636406
WBGene00010146,glb-19,0.03638987701888875,3.801122342300382,0.0000000000000000000000006202840783644519,0.0025198143612140205,-3.801122342300382,0.0000000000000000000000006202840783644519
WBGene00010147,F56D5.2,0.00043014039029419326,0.8280893899006525,0.5231168143287308,0.00019383187393954003,-0.8280893899006525,0.5231168143287308
WBGene00010148,F56D5.3,0.008516779727825026,1.4719455796753778,0.00017925628500123947,0.0030043940460628706,-1.4719455796753778,0.00017925628500123947
WBGene00010149,F56D5.5,0.009032948196178059,0.04821520426515491,0.9167632978956892,0.008722434327279302,-0.04821520426515491,0.9167632978956892
WBGene00010150,F56D5.6,0.046369134073714034,3.2044652688103907,0.000000000000000000000000003207983331989069,0.0049427127854582715,-3.2044652688103907,0.000000000000000000000000003207983331989069
WBGene00010152,F56D5.9,0.002236730029529805,3.5829768920641207,0.00010226085073090497,0.00009691593696977002,-3.5829768920641207,0.00010226085073090497
WBGene00010153,srxa-2,0.0006882246244707092,2.9980143913429647,0.020715433671740762,0,-2.9980143913429647,0.020715433671740762
WBGene00010175,F56H11.2,0.02288346876365108,2.30382282086705,0.000000000000004860063292269633,0.004555049037579191,-2.30382282086705,0.000000000000004860063292269633
WBGene00010231,F58B3.4,0.06323063737324641,-1.3660250771087306,0.0000000000023259328901853663,0.16310952192012296,1.3660250771087306,0.0000000000023259328901853663
WBGene00010232,F58B3.6,0.12310617970219812,-0.4898031917515535,0.012660460546620005,0.17289803155406971,0.4898031917515535,0.012660460546620005
WBGene00010233,rbm-17,0.020904822968297793,-0.9927173316255598,0.00000635998342139546,0.04167385289700111,0.9927173316255598,0.00000635998342139546
WBGene00010234,ttr-50,1.791018557106962,-0.38351235312577747,0.0663347688046411,2.3364494084672156,0.38351235312577747,0.06633476880463736
WBGene00010241,F58D2.2,0.0018926177172944503,-1.8381732129223511,0.000033593441944148495,0.0069779474618234414,1.8381732129223511,0.000033593441944148495
WBGene00010272,amph-1,0.09686761589425232,-0.37682452537500755,0.0617383821334168,0.1257968861867615,0.37682452537500755,0.06173838213340803
WBGene00010273,srm-3,0.0018926177172944503,2.029723251070303,0.008162904236071874,0.00038766374787908007,-2.029723251070303,0.008162904236071874
WBGene00010274,F58G6.3,0.003269066966235869,1.7915635138755377,0.003818671977314941,0.0008722434327279302,-1.7915635138755377,0.003818671977314941
WBGene00010275,acc-1,0.029421602696122817,2.5777288141019694,0.0000000000000009958299599020788,0.004845796848488501,-2.5777288141019694,0.0000000000000009958299599020788
WBGene00010277,F58G6.7,0.0020646738734121277,2.1500174847880142,0.006696616873250817,0.00038766374787908007,-2.1500174847880142,0.006696616873250817
WBGene00010278,F58G6.8,0.0018065896392356116,4.287521008537951,0.00007515990669558464,0,-4.287521008537951,0.00007515990669558464
WBGene00010316,F59B8.1,0.02245332837335689,2.954621795829584,0.000000000000000000588969389612466,0.0028105621721233307,-2.954621795829584,0.000000000000000000588969389612466
WBGene00010317,idh-1,0.42773160410854577,-0.2591515888489506,0.1926782870143209,0.5119099790743252,0.2591515888489506,0.19267828701419498
WBGene00010348,H01G02.1,0.1026314971241945,3.22949754875027,0.0000000000000000000000032044420081493427,0.010854584940614243,-3.22949754875027,0.0000000000000000000000032044420081493427
WBGene00010349,dyf-18,0.032948753896535204,2.435771967121892,0.0000000000000000029519758518122512,0.006008788092125741,-2.435771967121892,0.0000000000000000029519758518122512
WBGene00010350,H01G02.3,0.06340269352936409,2.832004439904036,0.00000000000000000000000000019137555232633077,0.008819350264249072,-2.832004439904036,0.00000000000000000000000000019137555232633077
WBGene00010351,cbd-1,0.005849909308001028,-1.3207739960138305,0.000019858984525405024,0.014731222419405044,1.3207739960138305,0.000019858984525405024
WBGene00010352,fbxb-76,0.001978645795353289,-1.908876204265554,0.0000002531469225369735,0.007656359020611831,1.908876204265554,0.0000002531469225369735
WBGene00010353,memi-3,0.001204393092823741,-1.724451633128126,0.00016699544986375884,0.004167385289700111,1.724451633128126,0.00016699544986375884
WBGene00010354,cyp-31A2,0.002236730029529805,-1.323913703544398,0.001294749765774656,0.005718040281216431,1.323913703544398,0.001294749765774656
WBGene00010373,H08M01.1,0.001204393092823741,2.734979985509172,0.01186419911057667,0.00009691593696977002,-2.734979985509172,0.011864199110574972
WBGene00010374,rga-5,0.08869494847866265,2.4469992225451462,0.0000000000000000000000000026929418358471502,0.016184961473951594,-2.4469992225451462,0.0000000000000000000000000026929418358471502
WBGene00010388,srz-42,0.0006882246244707092,1.9980143913429647,0.08390754360849989,0.00009691593696977002,-1.9980143913429647,0.08390754360849989
WBGene00010389,srz-31,0.001978645795353289,4.413051890621809,0.000005202629356768415,0,-4.413051890621809,0.000005202629356768415
WBGene00010391,oac-37,0.0005161684683530319,2.6354443119582562,0.12095284300462487,0,-2.6354443119582562,0.12095284300462487
WBGene00010392,oac-38,0.0016345334831179344,2.56505498406686,0.011966720249484197,0.00019383187393954003,-2.56505498406686,0.011966720249484197
WBGene00010394,srz-59,0.004215375824883094,2.4719455796753778,0.000005151353534576799,0.0006784115587883902,-2.4719455796753778,0.000005151353534576799
WBGene00010409,H21P03.2,0.012043930928237412,-1.7805521072900143,0.000000000000013672321790747982,0.04157693696003134,1.7805521072900143,0.000000000000013672321790747982
WBGene00010410,nhr-267,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00010411,H25K10.1,0.00043014039029419326,0.8280893899006525,0.5231168143287308,0.00019383187393954003,-0.8280893899006525,0.5231168143287308
WBGene00010412,H25K10.2,0.0006021965464118705,2.8280893899006525,0.04353793335140952,0,-2.8280893899006525,0.04353793335140952
WBGene00010413,H25K10.4,0.00043014039029419326,2.4130518906218086,0.09091764518885434,0,-2.4130518906218086,0.09091764518885434
WBGene00010414,hpa-1,0.0005161684683530319,2.6354443119582562,0.061984242308530245,0,-2.6354443119582562,0.061984242308530245
WBGene00010415,irld-39,0.0008602807805883865,2.2875210085379507,0.029205892855489628,0.00009691593696977002,-2.2875210085379507,0.029205892855489628
WBGene00010435,JC8.2,0.07019891169601233,-0.8541703121754187,0.000014238521646786976,0.12695987743039872,0.8541703121754187,0.000014238521646786976
WBGene00010436,JC8.4,0.003957291590706578,-1.4753027535492826,0.000002070629542885787,0.011145332751523553,1.4753027535492826,0.000002070629542885787
WBGene00010437,cox-11,0.014280660957767217,-1.5596957871258939,0.000000000004938946206778332,0.04225534851881973,1.5596957871258939,0.000000000004938946206778332
WBGene00010439,JC8.7,0.023829777622298307,-1.556795275371591,0.00000000000022218081328541858,0.07026405430308326,1.556795275371591,0.00000000000022218081328541858
WBGene00010440,ttr-51,0.05006834143024409,2.4304789623799925,0.00000000000000000819870770090883,0.009207014012128152,-2.4304789623799925,0.00000000000000000819870770090883
WBGene00010442,bus-12,0.06555339548083505,0.8644698256271512,0.0002501242178562208,0.03595581261578468,-0.8644698256271512,0.0002501242178562208
WBGene00010444,magi-1,0.19614401797415212,0.3414884282848125,0.08866341914533023,0.15477475134072272,-0.3414884282848125,0.08866341914535329
WBGene00010446,K01A6.4,0.001720561561176773,2.2204068126794123,0.010800187128449457,0.0002907478109093101,-2.2204068126794123,0.010800187128449457
WBGene00010447,K01A6.5,0.0012904211708825797,-2.102647947662234,0.0000007792844746359308,0.005814956218186201,2.102647947662234,0.0000007792844746359308
WBGene00010448,K01A6.6,0.01144173438182554,2.08682365830082,0.000000032041303699599964,0.0026167302981837904,-2.08682365830082,0.000000032041303699599964
WBGene00010483,K01G12.3,0.0006882246244707092,0.9980143913429647,0.31696126586016155,0.0002907478109093101,-0.9980143913429647,0.31696126586016155
WBGene00010484,dph-3,0.07561868061371918,-1.2876400248874442,0.00000000002550665756548694,0.18472177586438165,1.2876400248874442,0.00000000002550665756548694
WBGene00010485,ant-1.3,0.0001720561561176773,-0.9088762042655549,0.4922511134802316,0.00038766374787908007,0.9088762042655549,0.4922511134802316
WBGene00010486,K01H12.4,0.001204393092823741,2.150017484788016,0.020474177010361357,0.00019383187393954003,-2.150017484788016,0.020474177010361357
WBGene00010527,srz-74,0.0007742527025295479,3.150017484788016,0.013516478421555372,0,-3.150017484788016,0.013516478421555372
WBGene00010530,srz-61,0.0001720561561176773,1.4130518906218086,0.6173714755426389,0,-1.4130518906218086,0.6173714755426389
WBGene00010556,rack-1,1.400623138875952,0.5231673000498893,0.005964363774636159,0.9745866621680074,-0.5231673000498893,0.005964363774635486
WBGene00010557,mspn-1,0.016173278675061666,-0.7129559942902972,0.00254012842124346,0.026554966729716988,0.7129559942902972,0.00254012842124346
WBGene00010558,ptp-4,0.07665101755042524,0.20062911711666587,0.3800164480017082,0.06667816463520178,-0.20062911711666587,0.3800164480017082
WBGene00010559,K04D7.6,0.003010982732059353,2.9980143913429647,0.000039089121134981946,0.0002907478109093101,-2.9980143913429647,0.000039089121134981946
WBGene00010633,nspd-2,0.0001720561561176773,1.4130518906218086,0.6176441540063639,0,-1.4130518906218086,0.6176441540063639
WBGene00010634,K07F5.6,0.00025808423417651597,1.8280893899006525,0.3505275722652391,0,-1.8280893899006525,0.3505275722652391
WBGene00010635,K07F5.7,0.00008602807805883865,0.8280893899006525,1,0,-0.8280893899006525,1
WBGene00010636,K07F5.8,0.0020646738734121277,2.1500174847880142,0.012166293157727734,0.00038766374787908007,-2.1500174847880142,0.012166293157727734
WBGene00010637,K07F5.12,0.008774863962001542,0.26666240364028493,0.4301491830544976,0.007268695272732752,-0.26666240364028493,0.4301491830544976
WBGene00010638,K07F5.14,0.06366077776354061,-1.042658014034748,0.00000010715609980367354,0.13122417865706862,1.042658014034748,0.00000010715609980367354
WBGene00010639,K07F5.15,0.0765649894723664,-0.7724409479031098,0.00008093531420292932,0.13083651490918952,0.7724409479031098,0.00008093531420292932
WBGene00010640,K07F5.16,0.021334963358591984,-0.7471840546520703,0.0008430285734630754,0.03585889667881491,0.7471840546520703,0.0008430285734630754
WBGene00010646,K08C7.1,0.011097622069590186,1.9435666073205873,0.000000016325691925154582,0.0028105621721233307,-1.9435666073205873,0.000000016325691925154582
WBGene00010647,K08C7.4,0.05806895268971609,2.5285291080417442,0.00000000000005597106660993982,0.009982341507886312,-2.5285291080417442,0.00000000000005597106660993982
WBGene00010648,K08C7.6,0.10091093556301774,3.025306083010704,0.00000000000000000000000000000000024471854353168263,0.012308323995160794,-3.025306083010704,0.00000000000000000000000000000000024471854353168263
WBGene00010649,K08C7.7,0.027012816510475338,1.3993769537247323,0.000000014468281000682893,0.010176173381825852,-1.3993769537247323,0.000000014468281000682893
WBGene00010655,K08D8.1,0.0007742527025295479,3.150017484788016,0.020796874678756315,0,-3.150017484788016,0.020796874678756315
WBGene00010656,K08D8.2,0.0007742527025295479,3.150017484788016,0.008293616907662966,0,-3.150017484788016,0.008293616907662966
WBGene00010657,K08D8.3,0.009032948196178059,2.7486549224062466,0.00000000009862705363935276,0.0012599071806070102,-2.7486549224062466,0.00000000009862705363935276
WBGene00010658,K08D8.4,0.011183650147649025,3.6915873899957914,0.000000000002843678645302328,0.0007753274957581601,-3.6915873899957914,0.000000000002843678645302328
WBGene00010659,K08D8.5,0.001462477327000257,3.9980143913429647,0.0004251490995727481,0,-3.9980143913429647,0.0004251490995727481
WBGene00010660,K08D8.6,0.027615013056887208,3.15900626801527,0.0000000000000000018197123797931558,0.0030043940460628706,-3.15900626801527,0.0000000000000000018197123797931558
WBGene00010666,K08E4.2,0.004731544293236126,0.27789230734017334,0.49486404853003363,0.003876637478790801,-0.27789230734017334,0.49486404853003363
WBGene00010667,K08E4.3,0.01393654864553186,2.2226212337448557,0.00000000009639635753247911,0.0029074781090931007,-2.2226212337448557,0.00000000009639635753247911
WBGene00010669,bath-37,0.004989628527412642,3.125769938541338,0.000000021434614846807242,0.0004845796848488501,-3.125769938541338,0.000000021434614846807242
WBGene00010670,tmed-1,0.06486517085636434,0.14763089195113688,0.5129150751067003,0.058537225929741095,-0.14763089195113688,0.5129150751067003
WBGene00010671,eak-7,0.05024039758636177,-0.4573760620724685,0.028913164939560112,0.06900414712247625,0.4573760620724685,0.028913164939560112
WBGene00010672,K08E7.4,0.0006882246244707092,1.9980143913429647,0.0822376086991243,0.00009691593696977002,-1.9980143913429647,0.0822376086991243
WBGene00010673,K08E7.5,0.03871263512647739,2.270033581809108,0.0000000000000006612922209024718,0.007947106831521143,-2.270033581809108,0.0000000000000006612922209024718
WBGene00010674,K08E7.6,0.048261751791008486,1.4233568990135472,0.0000000006155597677752187,0.017929448339407454,-1.4233568990135472,0.0000000006155597677752187
WBGene00010675,K08E7.8,0.09273826814742807,2.364409728280638,0.0000000000000000000000000051147842548309445,0.017929448339407454,-2.364409728280638,0.0000000000000000000000000051147842548309445
WBGene00010676,ctf-18,0.03441123122353546,-1.8831033845373146,0.000000000000000000009982161799633616,0.12715370930433828,1.8831033845373146,0.000000000000000000009982161799633616
WBGene00010677,gtbp-1,0.10443808676343012,-1.9360477346132392,0.000000000000000000000003667104521417121,0.39987515593727113,1.9360477346132392,0.0000000000000000000000036671045214169125
WBGene00010678,K08F4.3,0.006538133932471738,-2.4863246513294035,0.000000000000000000000022064876491701252,0.037021887922452146,2.4863246513294035,0.000000000000000000000022064876491701252
WBGene00010679,K08F4.5,0.00025808423417651597,1.8280893899006525,0.3041838845681526,0,-1.8280893899006525,0.3041838845681526
WBGene00010680,K08F4.12,0.0012904211708825797,1.8280893899006525,0.03297747825762696,0.0002907478109093101,-1.8280893899006525,0.03297747825762696
WBGene00010709,nol-9,0.01832398062653263,-0.4802921731487624,0.04715690167483384,0.025585807360019287,0.4802921731487624,0.04715690167483384
WBGene00010711,K09B11.4,0.00318303888817703,-0.1334364622847133,0.8120410465937985,0.0034889737309117207,0.1334364622847133,0.8120410465937985
WBGene00010712,K09B11.5,0.001720561561176773,4.220406812679412,0.000051330860478319476,0,-4.220406812679412,0.000051330860478319476
WBGene00010713,uso-1,0.06452105854412898,-0.21729401274667604,0.3041838845681526,0.07501293521460199,0.21729401274667604,0.3041838845681526
WBGene00010714,mam-3,0.025980479573769272,2.289903659848944,0.0000000000000048155053788908324,0.005233460596367581,-2.289903659848944,0.0000000000000048155053788908324
WBGene00010745,dod-17,0.014108604801649539,4.387056682088863,0.00000000000000000000003451059806950305,0.0005814956218186202,-4.387056682088863,0.000000000000000000000034510598069471666
WBGene00010746,K10D11.2,0.0008602807805883865,1.7025585078167946,0.11180106309886707,0.00019383187393954003,-1.7025585078167946,0.11180106309886707
WBGene00010747,K10D11.3,0.005505796995765673,3.850457202929107,0.000000011872954936218519,0.0002907478109093101,-3.850457202929107,0.000000011872954936218519
WBGene00010748,K10D11.4,0.0001720561561176773,0.4130518906218086,1,0.00009691593696977002,-0.4130518906218086,1
WBGene00010749,K10D11.5,0.0021507019514709663,3.528529108041745,0.00018248926775373567,0.00009691593696977002,-3.528529108041745,0.00018248926775373567
WBGene00010750,K10D11.6,0.0008602807805883865,2.2875210085379507,0.023029061980788357,0.00009691593696977002,-2.2875210085379507,0.023029061980788357
WBGene00010793,nspg-9,0.06366077776354061,2.633498667643287,0.0000000000000000000032865262153759494,0.010176173381825852,-2.633498667643287,0.0000000000000000000032865262153759494
WBGene00010794,dld-1,0.07888774757995504,0.24627344449636013,0.24771794820436494,0.06648433276126224,-0.24627344449636013,0.24771794820436494
WBGene00010827,txt-19,0.02176510374888618,1.5129933284957158,0.00000003635691539529468,0.007559443083642062,-1.5129933284957158,0.00000003635691539529468
WBGene00010828,M02B1.3,0.12293412354608044,-0.0421546042290295,0.863760549802465,0.12657221368251964,0.0421546042290295,0.8637605498026605
WBGene00010829,M02B1.4,0.0007742527025295479,1.56505498406686,0.1021265909053599,0.00019383187393954003,-1.56505498406686,0.1021265909053599
WBGene00010846,M04B2.2,0.005247712761589158,-0.6771459183497699,0.04535193717244315,0.008431686516369993,0.6771459183497699,0.04535193717244315
WBGene00010847,M04B2.4,0.0215930475927685,-0.3795060295077155,0.10399338921969857,0.028105621721233306,0.3795060295077155,0.10399338921969857
WBGene00010848,M04B2.6,0.03948688782900694,1.5861165995946882,0.000002302722811231378,0.013083651490918953,-1.5861165995946882,0.000002302722811231378
WBGene00010849,M04B2.7,0.013678464411355345,2.395129982624545,0.000000000022538951103818078,0.0025198143612140205,-2.395129982624545,0.000000000022538951103818078
WBGene00010882,atg-7,0.05918731770448099,-1.5476814585783742,0.0000000000000025018202960021997,0.17318877936497903,1.5476814585783742,0.0000000000000025018202960204027
WBGene00010883,M7.7,0.0003441123122353546,1.150017484788016,0.5051361012044379,0.00009691593696977002,-1.150017484788016,0.5051361012044379
WBGene00010884,M7.8,0.01858206486070915,2.7316596272175593,0.00000000000000007998783263137506,0.002713646235153561,-2.7316596272175593,0.00000000000000007998783263137506
WBGene00010886,M7.10,0.0010323369367060639,2.528529108041745,0.008422870255798543,0.00009691593696977002,-2.528529108041745,0.008422870255798543
WBGene00010887,M7.12,0.025206226871239724,2.272874232573548,0.0000000000000006912512901628526,0.005136544659397811,-2.272874232573548,0.0000000000000006912512901628526
WBGene00010888,dlc-2,0.013678464411355345,2.690585866150717,0.0000000000011769722884986577,0.0020352346763651704,-2.690585866150717,0.0000000000011769722884986577
WBGene00010889,M18.3,0.00894692011811922,-0.1441656196164427,0.6603868346092271,0.009885425570916543,0.1441656196164427,0.6603868346092271
WBGene00010890,ddb-1,0.046369134073714034,-0.4215245001708201,0.04619675578639431,0.06212311559762258,0.4215245001708201,0.04619675578639431
WBGene00010891,M18.6,0.021937159905003854,-1.2593734513496875,0.000000004704941058604364,0.052625353774585125,1.2593734513496875,0.000000004704941058604364
WBGene00010892,dhhc-6,0.037422213955594814,-1.4191413377091089,0.000000000001857450666818334,0.1002110788267422,1.4191413377091089,0.000000000001857450666818334
WBGene00010918,M117.1,0.06486517085636434,2.5810673020554895,0.000000000000000000000000007709668623704475,0.010757669003644473,-2.5810673020554895,0.000000000000000000000000007709668623704475
WBGene00010919,M117.3,0.006538133932471738,0.028786740137781486,0.9837962565125186,0.006396451840004822,-0.028786740137781486,0.9837962565125186
WBGene00010920,M117.4,0.005677853151883351,0.6087763614961768,0.12045502969746452,0.003682805604851261,-0.6087763614961768,0.12045502969746452
WBGene00010950,srt-44,0.003441123122353546,2.8637132996313728,0.0000031178343181915034,0.00038766374787908007,-2.8637132996313728,0.0000031178343181910544
WBGene00010951,M199.2,0.035357540082182684,-0.8517322971619454,0.000046089108600241815,0.06386760246307845,0.8517322971619454,0.000046089108600241815
WBGene00010953,clec-190,0.0008602807805883865,3.2875210085379507,0.0046055369279225265,0,-3.2875210085379507,0.0046055369279225265
WBGene00010954,clec-189,0.0010323369367060639,2.528529108041745,0.01973538962958991,0.00009691593696977002,-2.528529108041745,0.01973538962958991
WBGene00010955,M199.7,0.005677853151883351,1.1937388622173328,0.007119254136860121,0.0024228984242442506,-1.1937388622173328,0.007119254136860121
WBGene00010956,M199.8,0.0003441123122353546,0.5650549840668599,0.746551252939357,0.00019383187393954003,-0.5650549840668599,0.746551252939357
WBGene00011018,R05A10.1,0.00886089204006038,3.7211741859841396,0.0000000000004845333327271542,0.0005814956218186202,-3.7211741859841396,0.0000000000004845333327271542
WBGene00011019,R05A10.2,0.22599576106056912,4.92105240952808,0.0000000000000000000000000000000006705801774980774,0.007365611209702522,-4.92105240952808,0.0000000000000000000000000000000006705801774980774
WBGene00011020,R05A10.3,0.020130570265768245,4.2451747178283545,0.00000000000000000009832471776784324,0.0009691593696977002,-4.2451747178283545,0.00000000000000000009832471776784324
WBGene00011021,R05A10.4,0.014366689035826054,3.760975194042115,0.000000000018694822941929925,0.0009691593696977002,-3.760975194042115,0.000000000018694822941929925
WBGene00011023,R05A10.6,0.0023227581075886436,3.6354443119582562,0.0000440524462751011,0.00009691593696977002,-3.6354443119582562,0.0000440524462751011
WBGene00011024,R05A10.7,0.001204393092823741,3.734979985509172,0.0017068662837196483,0,-3.734979985509172,0.0017068662837196483
WBGene00011025,R05A10.8,0.0012904211708825797,3.8280893899006525,0.0007258189324301858,0,-3.8280893899006525,0.0007258189324301858
WBGene00011122,cpt-2,0.12671935898066933,0.023813860775020235,0.9407976106624766,0.12463389494312425,-0.023813860775020235,0.9407976106622948
WBGene00011123,nuaf-3,0.021507019514709663,0.09919322571033184,0.7278682888677643,0.020061598952742395,-0.09919322571033184,0.7278682888677643
WBGene00011124,sdz-27,0.08981331349342755,1.167378645449452,0.0008600350937609116,0.039929366031545246,-1.167378645449452,0.0008600350937609116
WBGene00011127,fbxb-79,0,-2.1719106100993475,0.13761589597378193,0.0002907478109093101,2.1719106100993475,0.13761589597378193
WBGene00011128,adk-1,0.1099438837591958,-0.9484838302079335,0.0000011601784215675816,0.21224590196379634,0.9484838302079335,0.0000011601784215675486
WBGene00011129,R07H5.9,0.001720561561176773,0.4130518906218068,0.5646822985642265,0.0012599071806070102,-0.4130518906218068,0.5646822985642265
WBGene00011130,zip-6,0.003957291590706578,3.38267824157829,0.0000006670180943756383,0.0002907478109093101,-3.38267824157829,0.0000006670180943756383
WBGene00011131,R07H5.11,0.010323369367060638,0.019032172612047482,0.9968792812488533,0.010176173381825852,-0.019032172612047482,0.9968792812488533
WBGene00011171,R09E10.1,0.004645516215177287,2.287521008537949,0.00002077631756591711,0.0008722434327279302,-2.287521008537949,0.00002077631756591711
WBGene00011172,R09E10.2,0.001720561561176773,4.220406812679412,0.00003730559037301852,0,-4.220406812679412,0.00003730559037301852
WBGene00011173,acs-18,0.0011183650147649025,2.6354443119582562,0.010759832187984915,0.00009691593696977002,-2.6354443119582562,0.010759832187984915
WBGene00011175,R09E10.5,0.33748815022482404,1.4364023778991895,0.000000000003269201937032674,0.12463389494312425,-1.4364023778991895,0.0000000000032692019370331383
WBGene00011176,R09E10.6,0.0012904211708825797,1.506161295013289,0.059733445867785645,0.00038766374787908007,-1.506161295013289,0.059733445867785645
WBGene00011177,R09E10.8,0.00025808423417651597,1.8280893899006525,0.3041838845681526,0,-1.8280893899006525,0.3041838845681526
