"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"R12E2.8",5.63656605975775e-07,1.25348901670838,0.528,0.293,0.00768489416587372
"mig-10",5.73718374055563e-07,-0.83239945368928,0.348,0.66,0.00782207631187354
"jmjd-3.3",5.8372181844069e-07,2.81534659875188,0.225,0.068,0.00795846327262037
"F22B8.7",5.97509902114607e-07,-5.25470564650697,0.011,0.244,0.00814645000543055
"guk-1",6.00177807170435e-07,1.3232610401438,0.685,0.632,0.00818282422296171
"gcs-1",6.02574491908809e-07,-1.12764944640665,0.438,0.688,0.00821550062268469
"mtrr-1",6.09522599624594e-07,-1.39174825966261,0.225,0.506,0.00831023112328171
"C46G7.1",6.14158218414864e-07,-1.07458880251281,0.674,0.825,0.00837343314986826
"pxmp-4",6.21782231065849e-07,-0.628848041445828,0.371,0.674,0.00847737893835179
"D2045.8",6.23058247984928e-07,-1.45726315104766,0.124,0.41,0.00849477615302651
"hsp-3",6.23445640141746e-07,-0.625350266571899,0.876,0.981,0.00850005785769257
"ltah-1.1",6.25021481287419e-07,1.72492040396129,0.371,0.171,0.00852154287587267
"fah-1",6.31610529233616e-07,-0.885478470514172,0.483,0.726,0.00861137795557113
"F54D5.3",6.34449713583509e-07,-1.95588945669103,0.337,0.543,0.00865008739499756
"hrg-7",6.39296994714303e-07,-1.09717290821268,0.079,0.349,0.00871617522593481
"C53C11.2",6.42589812831184e-07,-2.01552318751118,0.09,0.366,0.00876106950814036
"F35D11.4",6.53882247136554e-07,-1.25186367791782,0.157,0.459,0.00891503055745978
"pmp-1",6.59129864263532e-07,-2.21267649129851,0.247,0.497,0.00898657656936899
"odd-1",6.63955262357592e-07,-4.49632026762244,0.022,0.257,0.00905236604698341
"dod-3",6.66168344210891e-07,1.87323701045415,0.483,0.279,0.00908253920497128
"pgp-2",6.69755383464158e-07,-0.482431577210529,0.551,0.815,0.00913144489815033
"xdh-1",6.78730185175302e-07,-0.539680440467444,0.36,0.644,0.00925380734468007
"nspg-6",6.89702049916991e-07,0.93297437598236,0.854,0.634,0.00940339774856825
"T04C12.1",6.90482369392581e-07,0.750159114379864,0.865,0.695,0.00941403662429844
"ZK550.6",6.92153476257959e-07,-1.54795956011815,0.652,0.812,0.00943682049530102
"sri-74",7.10915787322262e-07,3.55003830288118,0.18,0.045,0.00969262584435172
"K08D8.4",7.21097106390924e-07,-2.11450851673301,0.045,0.304,0.00983143794853386
"nspg-10",7.44569950142197e-07,0.927359136229899,0.831,0.558,0.0101514667002387
"dkf-2",7.56212617995802e-07,-1.94511905703049,0.034,0.283,0.0103102028337548
"Y57A10A.26",7.5958005810026e-07,-3.18593079634922,0.034,0.274,0.0103561145121389
"clec-5",7.94494886851398e-07,-2.29464831300523,0.09,0.349,0.010832143287332
"aqp-11",8.05242616311217e-07,-0.830707984648708,0.618,0.85,0.0109786778307871
"pgp-5",8.06018531761443e-07,-3.18177954332622,0.022,0.262,0.0109892566620355
"Y87G2A.2",8.06640134231989e-07,-0.912244573357803,0.348,0.637,0.0109977315901189
"F10D2.10",8.07453308130814e-07,-1.33149894558318,0.011,0.248,0.0110088184030555
"T05F1.11",8.30522670448262e-07,-1.98437578437752,0.157,0.426,0.0113233460888916
"C06B8.2",8.32640827166721e-07,1.45300414913438,0.629,0.435,0.0113522250375911
"ugt-29",8.37454901248287e-07,-2.30703272448153,0.135,0.4,0.0114178601236191
"C34C12.4",8.44926757667978e-07,-1.98086637590141,0.225,0.478,0.0115197314140452
"ant-1.1",8.52383999150891e-07,-0.70643328277747,0.966,0.981,0.0116214034444232
"lys-4",8.99055504207256e-07,-3.80169837679978,0.112,0.36,0.0122577227443617
"Y9C9A.8",9.24853241231467e-07,-3.29931347589715,0.056,0.3,0.0126094490909498
"F33D11.7",9.42490875093465e-07,3.18530026744257,0.112,0.017,0.0128499205910243
"nhr-10",9.47559981888513e-07,-1.51902132449115,0.135,0.405,0.012919032793068
"vha-10",9.48685846903032e-07,-0.714282618587923,0.697,0.904,0.0129343828366759
"sec-61.A",9.55456694811159e-07,-0.605054715717968,0.809,0.958,0.0130266965770553
"F01D5.1",9.61809165891661e-07,-6.90643759753979,0,0.222,0.0131133061677669
"T24C12.3",9.66385936561515e-07,-4.08700461202792,0.011,0.241,0.0131757058590797
"bicd-1",9.70671487400523e-07,1.03750987572523,0.73,0.621,0.0132341350592187
"sams-5",9.72091468713128e-07,-4.34421438642971,0.112,0.342,0.0132534950844348
"Y105C5B.9",1.01823266006481e-06,-3.62171053854412,0.034,0.271,0.0138825840873236
"T02D1.8",1.03152272755261e-06,-1.686246762329,0.056,0.305,0.0140637808674523
"srab-18",1.03522988962904e-06,3.80583348244364,0.09,0.01,0.0141143243152023
"W07G4.5",1.04689769867586e-06,-0.750330484195569,0.483,0.731,0.0142734032237466
"fpn-1.1",1.07716028804818e-06,-3.47118082898061,0.045,0.286,0.0146860033672489
"ugt-1",1.08231263954837e-06,-4.28240921169192,0,0.22,0.0147562505276024
"hprt-1",1.08363878126789e-06,-3.10508169143008,0.112,0.358,0.0147743311438064
"nhr-205",1.08845113047894e-06,-2.65111425637114,0.045,0.291,0.0148399427129499
"ugt-62",1.09497442719318e-06,-1.45379805209327,0.404,0.627,0.0149288813403518
"C23G10.10",1.10224367236835e-06,3.33164612321004,0.101,0.014,0.0150279902290701
"mct-3",1.10937650432403e-06,-2.10511300284259,0.213,0.464,0.0151252392599538
"fbxa-59",1.14088291253663e-06,1.17515119507196,0.685,0.487,0.0155547976295244
"F42A10.6",1.14592726551398e-06,-4.05851163795156,0.045,0.281,0.0156235723380175
"srt-42",1.16212063142438e-06,2.14939787348082,0.236,0.075,0.01584435268884
"rbx-2",1.19041000963738e-06,-2.11621508128926,0.067,0.326,0.0162300500713961
"flh-3",1.21752975051225e-06,-5.13540540639409,0,0.218,0.016599800618484
"hrg-6",1.21919667140748e-06,2.52196183945262,0.337,0.145,0.0166225274179696
"ril-1",1.25402323524723e-06,-0.525292686339729,0.742,0.927,0.0170973527893607
"crb-1",1.28254508498331e-06,-4.02567184631986,0.022,0.253,0.0174862196886624
"fos-1",1.33190381636182e-06,1.07714802562006,0.697,0.571,0.0181591766322771
"rin-1",1.33395143461097e-06,2.02476411011749,0.472,0.257,0.018187093859486
"idhg-1",1.38436403432359e-06,-1.26843562110999,0.303,0.571,0.0188744192439679
"C05C12.4",1.38633257464035e-06,-1.20224478158297,0.371,0.593,0.0189012583226465
"math-41",1.41041377289589e-06,1.06313030849831,0.876,0.621,0.0192295813796625
"nstp-2",1.43324281391999e-06,-0.364288925319888,0.596,0.862,0.0195408325249851
"tag-244",1.45625006168842e-06,-0.823866237544156,0.034,0.271,0.01985451334106
"F08A7.1",1.46293362140694e-06,-3.52788536298392,0.022,0.253,0.0199456369942623
"mrpl-49",1.48410681729843e-06,-1.37766255452026,0.202,0.494,0.0202343123470468
"F52A8.1",1.50416437972894e-06,-1.71395183901154,0.337,0.595,0.0205077771532244
"chch-3",1.52367398939726e-06,-0.753486428690272,0.551,0.777,0.0207737711714423
"Y65B4BL.7",1.52881035603143e-06,1.50806590176131,0.202,0.058,0.0208438003941325
"atp-1",1.53362689343556e-06,-0.551385147244677,0.775,0.951,0.0209094690651004
"R03G8.3",1.54880864844388e-06,1.41219577823511,0.494,0.276,0.0211164571128838
"mdh-2",1.56137976509057e-06,-1.28466838643053,0.292,0.527,0.0212878517172448
"pbo-1",1.59920854771527e-06,1.10074632931642,0.764,0.606,0.02180360933955
"eat-6",1.61249562073095e-06,0.710195736357157,0.944,0.71,0.0219847652930457
"pmt-2",1.64211291831275e-06,-2.37264571881795,0.112,0.356,0.022388567528276
"his-60",1.64943489705016e-06,-3.89294082344303,0.079,0.311,0.0224883953863819
"his-6",1.65109047661046e-06,-3.359209400656,0.079,0.318,0.022510967558107
"T02E9.5",1.66288150396751e-06,-4.88781926225303,0.011,0.232,0.0226717264250931
"vha-14",1.67032740460997e-06,-0.875556837046668,0.64,0.841,0.0227732438344524
"ogdh-1",1.69806522817436e-06,-0.791443337242933,0.427,0.661,0.0231514213209293
"D1022.4",1.73429367156105e-06,-1.42235248388471,0.461,0.691,0.0236453599180634
"Y69A2AR.18",1.73603968692904e-06,-0.470735415982513,0.73,0.908,0.0236691650915906
"ftn-2",1.74437031439536e-06,-2.11980267977491,0.607,0.787,0.0237827448664663
"T27E9.2",1.83602915792235e-06,-0.608602327120995,0.697,0.888,0.0250324215391134
"C29E4.12",1.86532074208555e-06,-1.17609124709944,0.315,0.59,0.0254317829975944
"Y47G6A.22",1.88863997792141e-06,-1.27472925285724,0.247,0.52,0.0257497174589806
"die-1",1.90519160561309e-06,-5.00526631638046,0.011,0.227,0.0259753823509288
"rol-3",1.90783551161155e-06,3.27015845191945,0.124,0.023,0.0260114293653119
"glp-4",1.91029006329879e-06,-1.35333712844465,0.449,0.653,0.0260448947230157
"cyp-37A1",1.96177722855964e-06,-0.725431656990826,0.213,0.503,0.0267468707341821
"E02D9.3",1.98250888979986e-06,-1.25867227991952,0.079,0.328,0.0270295262035313
"F42G8.10",1.99454089057759e-06,-0.591533403111519,0.708,0.859,0.0271935705021348
"vha-2",2.04644567839901e-06,-0.444854414108935,0.91,0.976,0.0279012403792921
"pck-2",2.05066648150531e-06,0.57498331841042,0.876,0.948,0.0279587868088433
"C50H2.13",2.06556989767245e-06,2.84974387391648,0.135,0.028,0.0281619799848662
"zipt-2.1",2.08715523997889e-06,-1.46703841276601,0.315,0.578,0.0284562745418722
"lipl-2",2.10548369121907e-06,2.21267478095059,0.427,0.234,0.0287061646460808
"hpo-19",2.10807624300381e-06,-1.3535854856212,0.258,0.553,0.028741511497114
"cah-5",2.18311292813731e-06,-4.54864853377813,0,0.209,0.0297645616622241
"T06A1.5",2.22033033753137e-06,0.955892933163299,0.73,0.67,0.0302719838219027
"T19B4.3",2.23347661365287e-06,-0.872321926192718,0.584,0.782,0.0304512201505432
"his-32",2.25224416942959e-06,-3.73060571253047,0.034,0.262,0.030707097006003
"srh-75",2.2634425564811e-06,4.07969043381376,0.067,0.005,0.0308597758150633
"math-20",2.29708933381113e-06,-0.91676387629001,0.281,0.579,0.031318515977181
"Y71H2AM.11",2.35570788077857e-06,-1.22908726826689,0.157,0.403,0.032117721246535
"VB0395L.1",2.36487220002143e-06,3.77026371112799,0.067,0.005,0.0322426675750922
"T16G1.5",2.43800310678897e-06,-4.64763218032337,0.011,0.225,0.0332397343579608
"C35E7.5",2.44660752694377e-06,-3.67851610646794,0.079,0.307,0.0333570470223514
"F38E11.9",2.45782705809718e-06,1.9498117115991,0.292,0.113,0.0335100141100969
"Y49E10.18",2.46765785449209e-06,-0.144061281813423,0.045,0.291,0.0336440471881452
"hpl-1",2.46998835275728e-06,-1.87358810669598,0.067,0.321,0.0336758212014928
"sng-1",2.47065801318508e-06,3.37068045653419,0.067,0.005,0.0336849513517654
"T05C3.6",2.47269937800546e-06,0.924145545788011,0.697,0.443,0.0337127833197264
"nkcc-1",2.51887990248479e-06,1.60794030212967,0.393,0.185,0.0343424085904776
"tomm-20",2.5413825757194e-06,-0.774411597660482,0.506,0.775,0.0346492100373583
"clc-1",2.63271613323789e-06,-1.16015723298309,0.36,0.621,0.0358944517605653
"T28D6.7",2.63440016795273e-06,-3.28123221688387,0.022,0.243,0.0359174118898676
"sto-1",2.67481529690731e-06,-3.2464589903068,0.079,0.311,0.0364684317580342
"rig-4",2.677027790061e-06,2.16620720361814,0.416,0.223,0.0364985968896917
"pals-24",2.68222996569015e-06,-0.867686212636681,0.326,0.553,0.0365695233522195
"C26C6.9",2.73485792768165e-06,0.810901863088361,0.775,0.789,0.0372870529860117
"R12C12.9",2.76599965677372e-06,1.08042206842954,0.753,0.586,0.0377116393204529
"clec-50",2.78402792141249e-06,1.03315162957105,0.596,0.363,0.0379574366805379
"T05E12.6",2.93781921336755e-06,-1.17229832053071,0.382,0.616,0.0400542271550531
"lonp-2",2.94347550618823e-06,-0.614524865360548,0.551,0.817,0.0401313450513703
"Y11D7A.10",3.01716637416499e-06,-0.695253256247503,0.494,0.738,0.0411360463453655
"ceh-83",3.08764419442239e-06,-4.25943248300414,0,0.204,0.0420969409467549
"W02H5.8",3.08764583303514e-06,-4.8571539717257,0,0.204,0.0420969632876011
"K04F10.1",3.20792528617604e-06,-2.44357411904722,0.011,0.227,0.0437368533517241
"ifo-1",3.23733880054452e-06,0.743084313468051,0.921,0.928,0.0441378772066239
"cyp-32B1",3.25954283671052e-06,1.13249178298709,0.708,0.531,0.0444406070357113
"cld-9",3.3055240637718e-06,-0.97916746122355,0.112,0.368,0.0450675150854647
"ipla-7",3.3649495491284e-06,1.9211298016294,0.551,0.361,0.0458777221528166
"lap-1",3.44429127939126e-06,-1.73085950361318,0.292,0.543,0.0469594673032204
"ZK1053.4",3.48707040785239e-06,-4.01874498879893,0.022,0.237,0.0475427179406595
"trhr-1",3.52769771285829e-06,-0.93805681263583,0.191,0.457,0.0480966306171099
"Y57G11B.2",3.78882254050835e-06,-1.55703626859449,0.169,0.429,0.0516568065172909
"F59D6.1",3.82476043285042e-06,-3.43932547703067,0.056,0.272,0.0521467837414826
"F40B5.2",3.86832203004865e-06,-1.05012438220029,0.191,0.48,0.0527407025576833
"dsc-4",3.88771534619045e-06,0.776428516418515,0.899,0.747,0.0530051110299606
"srw-44",3.8887359435172e-06,3.57893142448688,0.079,0.009,0.0530190258539134
"unc-129",3.9099084452779e-06,-3.89907821918255,0.056,0.279,0.0533076917429189
"Y105C5A.24",3.92391424027059e-06,1.10915054123798,0.326,0.143,0.0534986467518492
"C08F1.10",3.94669053897483e-06,-5.03916090492403,0.022,0.232,0.0538091788083829
"ubc-9",3.97160315824905e-06,-1.54198318031292,0.191,0.447,0.0541488374595676
"T07D3.9",3.99908373844063e-06,-3.45973528356395,0.022,0.234,0.0545235076898996
"cgr-1",4.04484211969296e-06,-1.25012275823907,0.067,0.3,0.0551473774598938
"acer-1",4.04926328325484e-06,-0.992767104054507,0.337,0.574,0.0552076556038965
"dhs-14",4.11813391780746e-06,-1.26449571537695,0.011,0.223,0.0561466378353869
"slc-17.4",4.14728618041093e-06,-3.36306756937992,0.056,0.284,0.0565440997837226
"ugt-33",4.14781045614061e-06,1.41693054162249,0.573,0.407,0.0565512477590211
"his-2",4.20261874400813e-06,-4.0527708563013,0.034,0.248,0.0572985039558068
"C31H5.6",4.23013379864014e-06,-5.06199460354945,0.011,0.216,0.0576736442106597
"T19H5.4",4.23454595515729e-06,-2.53707389287317,0.079,0.307,0.0577337995526144
"K05B2.2",4.34143850396349e-06,-2.36320899923893,0.056,0.283,0.0591911725630382
"F17C11.6",4.38832751248606e-06,-3.88136090291886,0.011,0.218,0.0598304573052349
"tba-7",4.39136803371433e-06,0.160754607266512,0.056,0.298,0.0598719117716611
"klp-4",4.46921134150735e-06,-2.61733775582792,0.056,0.284,0.0609332274301113
"cyp-29A2",4.50076800399059e-06,-1.15859821063341,0.202,0.466,0.0613634709664077
"ldh-1",4.58701337153913e-06,-2.89667561325938,0.067,0.295,0.0625393403075645
"enol-1",4.64478096634841e-06,-0.957023155198002,0.472,0.705,0.0633269436951943
"dnj-7",4.68953697093271e-06,-0.895073487811641,0.427,0.705,0.0639371470616966
"C10A4.10",4.7270657753991e-06,1.80956809899634,0.258,0.096,0.0644488147817914
"K04A8.1",4.74499697703567e-06,1.18853128156626,0.742,0.684,0.0646932887849043
"Y22D7AL.15",4.93036811619928e-06,-2.0382529575512,0.281,0.476,0.067220638896261
"ctsa-4.1",4.95453153347886e-06,-3.64767198938519,0.022,0.234,0.0675500829274508
"C10A4.3",5.06984480173977e-06,-3.92318857646793,0.09,0.302,0.0691222640269201
"ugt-61",5.13703442779757e-06,-1.03368366968066,0.034,0.258,0.0700383273885921
"clec-170",5.17011051776886e-06,1.62215916584384,0.404,0.209,0.0704892867992606
"C18A3.10",5.24231237077086e-06,-1.24605611596783,0.258,0.534,0.0714736868630899
"R04F11.2",5.24958592932256e-06,-0.496481704660816,0.742,0.913,0.0715728545603838
"F08F1.3",5.43697326736437e-06,0.898513528665231,0.753,0.695,0.0741276935272458
"mfsd-8",5.47873016006327e-06,-2.46904945899989,0.079,0.314,0.0746970070023027
"pept-1",5.65358448762626e-06,0.730212274886639,0.82,0.606,0.0770809709042965
"E04D5.5",5.7218876680765e-06,-4.61076796182923,0.045,0.257,0.078012216466555
"pdhb-1",5.76830842246938e-06,-1.76911646918014,0.169,0.405,0.0786451170319475
"F53C11.3",5.84620047663567e-06,-0.646134748268979,0.719,0.895,0.0797070972984507
"art-1",5.9821122697392e-06,-0.326062392251384,0.382,0.686,0.0815601186856243
"C32D5.7",6.0134048923374e-06,2.02239655965274,0.438,0.246,0.0819867623021282
"F17A9.4",6.07846958650996e-06,-1.04304967388934,0.36,0.595,0.0828738543424768
"F44G3.10",6.12625760673771e-06,-5.70507211680041,0,0.194,0.083525396210262
"efn-2",6.14254569658114e-06,2.70074922449784,0.18,0.052,0.0837474680271872
"hmg-1.1",6.19365328657217e-06,-1.99853493415889,0.472,0.677,0.0844442689091249
"pop-1",6.31507865316453e-06,-2.57353600256046,0.09,0.319,0.0860997823572452
"C18A11.1",6.33287316334969e-06,1.16074188877536,0.719,0.665,0.0863423927091096
"Y48A6B.7",6.56484565828882e-06,-4.84352954073854,0.011,0.211,0.0895051057051098
"C33A12.1",6.58816788798407e-06,-0.624905297294911,0.596,0.784,0.0898230809847747
"R151.2",6.64335137587489e-06,-1.22682166553101,0.337,0.583,0.0905754526586783
"tald-1",6.68501123032229e-06,-0.900683613548571,0.494,0.714,0.0911434431142141
"zip-5",6.7121153293143e-06,1.07773627441885,0.697,0.527,0.0915129803998712
"T24B8.3",6.96933935575382e-06,-1.47997425041756,0.483,0.707,0.0950199727763476
"Y62H9A.15",7.15643874713909e-06,-3.17984584421362,0.022,0.227,0.0975708858784943
"gst-13",7.18473976414057e-06,-0.762119425528456,0.674,0.829,0.0979567419442925
"C28G1.6",7.19770278636782e-06,-2.80926458672621,0.056,0.274,0.0981334797893389
"dhs-18",7.21193215260274e-06,-0.75262199826215,0.663,0.836,0.0983274829685857
"EEED8.15",7.21837044588556e-06,-3.30870761433431,0.034,0.243,0.0984152626592037
"apl-1",7.58919217538417e-06,0.888553714447562,0.888,0.942,0.103471046119188
"K08D8.3",7.66227994060155e-06,-1.22165055754277,0.146,0.394,0.104467524710162
"ztf-29",7.67991352710314e-06,-4.73141671253515,0,0.19,0.104707941028524
"pcp-3",7.7509682364516e-06,-1.10837644520657,0.315,0.555,0.105676700935781
"rfip-1",7.8225281724981e-06,1.71792070111972,0.584,0.415,0.106652349103839
"Y18H1A.11",7.88493863968922e-06,-3.95445804136744,0.011,0.208,0.107503253413523
"F19B2.5",7.90710653271121e-06,1.03336183713633,0.798,0.607,0.107805490466985
"atn-1",8.0232015615376e-06,1.75648334606906,0.303,0.131,0.109388330090004
"cab-1",8.04317997046328e-06,-0.602213603826917,0.393,0.688,0.109660715717296
"phb-2",8.23684006558496e-06,-0.682163809277771,0.573,0.815,0.112301077454185
"his-3",8.61401609026584e-06,-3.3204437691139,0.056,0.267,0.117443495374684
"Y69H2.9",8.65832122318499e-06,0.792767466441971,0.787,0.791,0.118047551556904
"ctsa-4.2",8.69866989674164e-06,-2.47796078891041,0.146,0.386,0.118597665372176
"T16G1.7",8.90955093022488e-06,-2.39532921595571,0.101,0.333,0.121472817382686
"nhr-22",9.15249137282326e-06,-1.53079813726798,0.191,0.431,0.124785067377072
"sma-4",9.2764691889083e-06,-0.973575086868391,0.045,0.269,0.126475380921576
"Y41D4B.17",9.34327741252168e-06,1.98421708389151,0.281,0.12,0.127386244242321
"cox-5B",9.50682500040966e-06,-0.444360410102834,0.775,0.918,0.129616052055585
"F18G5.6",9.58693463170997e-06,1.42427182394395,0.584,0.398,0.130708266768734
"hsp-16.41",9.68751732023892e-06,0.776993986191717,0.843,0.729,0.132079611144137
"dhs-29",9.97374270712217e-06,-2.23684058658252,0.09,0.318,0.135982008068904
"uev-1",9.99315813726374e-06,1.00267654328513,0.225,0.49,0.136246718043454
"cpz-2",1.00431215698367e-05,0.71149170849442,0.91,0.817,0.136927919483153
"lron-7",1.02184622999739e-05,0.855592951589214,0.854,0.908,0.139318514997844
"T04B2.3",1.02710333496809e-05,2.31539947004727,0.124,0.026,0.140035268689549
"cest-1.2",1.03982217904398e-05,-0.505074529082796,0.022,0.227,0.141769355890856
"acdh-2",1.04170847321032e-05,-2.95883790685009,0.112,0.333,0.142026533237495
"F35D2.2",1.08786606865601e-05,4.29880470402533,0.034,0,0.14831965980056
"fat-3",1.09277596144028e-05,-1.46078977923278,0.303,0.551,0.148989074582768
"Y46C8AM.1",1.09463613371874e-05,-3.54425096647273,0.034,0.234,0.149242690471213
"pgrn-1",1.12812167785267e-05,0.526646688634995,0.888,0.953,0.153808109558433
"ddp-1",1.16489847277913e-05,-0.630153752900295,0.573,0.805,0.158822257778707
"his-64",1.18011893414535e-05,-3.6817637526292,0.124,0.328,0.160897415481377
"aly-3",1.19459104180018e-05,-1.03336858734351,0.438,0.653,0.162870542639037
"Y102A11A.3",1.22080229904293e-05,-0.827883673512113,0.315,0.553,0.166444185451513
"K11H12.6",1.24258112094974e-05,3.74313852179401,0.045,0.002,0.169413510030287
"T04D3.5",1.25025721987268e-05,-2.44877924443184,0.067,0.281,0.170460069357441
"C09B8.4",1.25802749357499e-05,-1.60910894394978,0.27,0.524,0.171519468474014
"clp-1",1.26401167490031e-05,-0.729399124258543,0.281,0.538,0.172335351755908
"ldp-1",1.27023248658608e-05,-0.903172463771931,0.472,0.686,0.173183497221145
"F10A3.17",1.28020081512557e-05,-1.5654976082663,0.337,0.571,0.174542579134221
"mrp-7",1.28362136458747e-05,0.403320694260011,0.022,0.229,0.175008936847856
"gst-26",1.29338359117919e-05,-0.33265311559887,0.045,0.264,0.17633991882137
"F33E2.5",1.29878587742862e-05,-3.54928764609015,0.022,0.216,0.177076466528618
