228411
2325	2450	1069
2496	2723	1195
2771	2934	1423
2993	3127	1587
3175	3272	1722
0	65	0
112	366	66
766	956	321
1325	1432	512
1480	1570	620
1623	1728	711
1782	1894	817
1952	2079	930
2314	2439	1058
2485	2712	1184
2760	2923	1412
2973	3116	1576
3164	3296	1720
0	338	0
656	919	339
1256	1507	603
1565	1795	855
1899	2675	1086
2971	3084	1863
3472	3657	1977
3703	3807	2163
4953	5757	2268
5804	6356	3073
6406	7317	3626
7372	8199	4538
8258	10133	5366
10135	10154	7242
10156	10224	7262
10286	10667	7331
10715	12392	7713
12465	14766	9391
14814	15080	11693
15129	15968	11960
16016	16637	12800
0	378	0
597	763	379
995	1273	546
1319	1429	825
1474	1567	936
2291	2738	1030
2786	2906	1478
3251	3342	1599
0	295	0
376	583	296
630	760	504
807	887	635
937	1032	716
0	138	0
184	279	139
331	512	235
2835	3133	417
0	127	0
177	380	128
463	952	332
996	1117	822
1174	1277	944
1335	1491	1048
0	148	0
197	268	149
316	428	221
1104	1245	334
1304	1386	476
1433	1591	559
1643	1748	718
2059	2222	824
2270	2528	988
0	210	0
570	741	211
962	1074	383
2530	2895	496
3237	3392	862
3485	3747	1018
3799	3921	1281
3968	4136	1404
4181	4675	1573
4996	5299	2068
5784	5966	2372
6022	6817	2555
0	209	0
569	740	210
949	1073	382
2529	2894	507
3230	3391	873
3484	3746	1035
3798	3920	1298
3961	4135	1421
4180	4284	1596
4363	4674	1701
4995	5298	2013
5783	5965	2317
6014	6814	2500
0	208	0
568	739	209
960	1072	381
2528	2893	494
3235	3390	860
3483	3745	1016
3797	3919	1279
3966	4134	1402
4179	4283	1571
4362	4673	1676
4994	5297	1988
5782	5964	2292
6020	6820	2475
0	196	0
556	727	197
948	1060	369
2516	2881	482
3217	3378	848
3471	3733	1010
3785	3907	1273
3948	4122	1396
4167	4271	1571
4350	4661	1676
4982	5285	1988
5770	5952	2292
6001	6801	2475
0	154	0
493	858	155
1200	1355	521
1448	1710	677
1762	1884	940
1931	2099	1063
2144	2248	1232
2327	2638	1337
2959	3262	1649
3747	3929	1953
3985	4091	2136
0	153	0
492	857	154
1199	1354	520
1447	1709	676
1761	1883	939
1930	2098	1062
2143	2637	1231
2958	3261	1726
3746	3928	2030
3984	4775	2213
0	134	0
203	261	135
318	441	194
544	887	318
939	1159	662
1496	1708	883
1757	1908	1096
1958	2087	1248
2663	2931	1378
2989	3538	1647
0	153	0
202	353	154
403	532	306
1108	1376	436
1434	1990	705
0	125	0
183	335	126
0	225	0
273	378	226
426	638	332
688	843	545
890	1065	701
1111	1337	877
1386	1508	1104
1557	1691	1227
1741	1855	1362
0	90	0
138	243	91
291	503	197
553	708	410
755	930	566
976	1202	742
1251	1378	969
1422	1556	1097
1606	1707	1232
0	161	0
216	352	162
395	607	299
657	785	512
837	941	641
987	1199	746
1276	1419	959
1465	1653	1103
2267	3068	1292
0	136	0
179	391	137
441	569	350
621	725	479
771	983	584
1060	1203	797
1249	1437	941
2051	2419	1130
0	443	0
993	1491	444
1790	2095	943
2145	2258	1249
2724	2882	1363
2938	3041	1522
3545	3670	1626
3873	4093	1752
4141	4460	1973
4893	5189	2293
5291	5403	2590
5451	5603	2703
5669	6004	2856
6093	6198	3192
6246	6367	3298
6451	6507	3420
6555	6673	3477
0	536	0
739	959	537
1007	1326	758
1759	2055	1078
2157	2269	1375
2317	2469	1488
2535	2870	1641
2959	3064	1977
3112	3233	2083
3317	3373	2205
3421	3539	2262
0	214	0
268	394	215
446	537	342
585	779	434
826	1032	629
1080	1267	836
1312	1484	1024
1530	1636	1197
1687	1785	1304
1839	1932	1403
1987	2134	1497
2186	2377	1645
2427	2509	1837
2561	2844	1920
0	212	0
266	392	213
444	535	340
583	777	432
824	1030	627
1078	1265	834
1310	1482	1022
1528	1634	1195
1685	1783	1302
1837	1930	1401
1985	2132	1495
2184	2375	1643
2425	2507	1835
2550	2838	1918
0	185	0
239	365	186
417	508	313
556	750	405
797	1003	600
1051	1238	807
1283	1455	995
1501	1607	1168
1658	1756	1275
1810	1903	1374
1958	2105	1468
2157	2348	1616
2398	2804	1808
0	35	0
83	183	36
230	338	137
421	702	246
751	942	528
988	1045	720
1096	1296	778
1348	1458	979
1506	1680	1090
1735	2098	1265
0	50	0
467	550	51
763	876	135
1062	1164	249
1212	1339	352
1389	1513	480
1561	1696	605
1747	1872	741
1923	2045	867
2091	2186	990
2234	2638	1086
0	89	0
302	415	90
601	703	204
751	878	307
928	1052	435
1100	1235	560
1286	1411	696
1462	1584	822
1630	1725	945
1773	2174	1041
0	85	0
597	699	86
747	874	189
924	1048	317
1096	1231	442
1282	1407	578
1458	1580	704
1626	1721	827
1769	2170	923
0	63	0
111	238	64
288	412	192
460	595	317
646	771	453
822	944	579
990	1085	702
1133	1255	798
0	336	0
381	468	337
517	576	425
621	792	485
0	154	0
208	273	155
318	632	221
681	854	536
896	1188	710
1235	1979	1003
2028	2285	1748
2331	2765	2006
2815	3022	2441
3072	3577	2649
3626	4144	3155
4198	4421	3674
4466	5004	3898
5054	5145	4437
5194	5623	4529
0	101	0
146	270	102
318	596	227
0	295	0
345	416	296
461	561	368
0	321	0
443	641	322
685	1047	521
1090	1155	884
1203	1278	950
0	569	0
620	731	570
779	1095	682
1145	1284	999
1332	1586	1139
1635	2343	1394
2395	2535	2103
2585	2841	2244
2888	2962	2501
3019	3136	2576
7007	7143	2694
8372	8472	2831
8589	8759	2932
8807	8958	3103
9006	9244	3255
9765	9879	3494
9925	10032	3609
10079	10290	3717
10336	11042	3929
11321	11440	4636
11490	11759	4756
11810	12904	5026
12952	13229	6121
13278	13494	6399
13564	13913	6616
13964	14059	6966
14195	14336	7062
14384	14469	7204
14522	14788	7290
15283	15490	7557
16054	16141	7765
16221	16325	7853
0	494	0
545	656	495
704	1020	607
1070	1209	924
1257	1511	1064
1560	2268	1319
2320	2460	2028
2510	2766	2169
2813	2887	2426
2944	3061	2501
6932	7068	2619
8297	8397	2756
8514	8684	2857
8732	8883	3028
8931	9169	3180
9690	9804	3419
9850	9957	3534
10004	10215	3642
10261	10967	3854
11246	11365	4561
11415	11684	4681
11735	12829	4951
12877	13154	6046
13203	13419	6324
13489	13838	6541
13889	13984	6891
14120	14261	6987
14309	14394	7129
14447	14713	7215
14925	15092	7482
15208	15415	7650
15979	16066	7858
16146	16217	7946
0	99	0
143	307	100
352	593	265
640	1118	507
2040	2299	986
0	127	0
278	382	128
931	1236	233
1316	1595	539
1921	2098	819
2144	2365	997
0	537	0
681	892	538
938	993	750
1042	1180	806
1418	1511	945
1565	1947	1039
2023	2146	1422
2235	2405	1546
2596	2769	1717
2827	2952	1891
8511	8631	2017
8675	8976	2138
9270	9382	2440
22160	22426	2553
22477	22636	2820
22679	22782	2980
22832	23049	3084
23258	23443	3302
23544	23623	3488
23668	23768	3568
23814	24099	3669
24341	24509	3955
0	316	0
605	880	317
1069	1311	593
1472	1581	836
1625	1865	946
2024	2496	1187
2675	2790	1660
2839	3139	1776
0	28	0
91	226	29
610	663	165
717	975	219
1022	1566	478
1615	1718	1023
1784	2046	1127
2207	2667	1390
0	16	0
62	214	17
598	651	170
705	963	224
1010	1554	483
1603	1706	1028
1772	2034	1132
2195	2655	1395
0	18	0
64	220	19
348	401	176
452	710	230
757	1295	489
1372	1475	1028
1526	1788	1132
1858	2287	1395
0	1046	0
1296	1589	1047
1636	1730	1341
1784	1988	1436
2326	2417	1641
0	150	0
515	721	151
950	1105	358
1248	1408	514
0	106	0
429	719	107
1271	1495	398
1544	1689	623
1740	1814	769
2193	2276	844
2490	2559	928
2614	3392	998
0	342	0
392	864	343
1101	1208	816
0	119	0
761	1026	120
1450	1570	386
1618	1779	507
2056	2134	669
2184	2415	748
2529	2653	980
3492	3908	1105
0	44	0
686	951	45
1375	1495	311
1543	1704	432
1981	2059	594
2139	2340	673
2454	2578	875
3417	3825	1000
0	507	0
660	767	508
817	1058	616
1313	1662	858
2065	2198	1208
0	194	0
950	1178	195
1406	1476	424
1521	1633	495
1677	1679	608
0	233	0
565	783	234
829	972	453
1291	1473	597
1523	1698	780
1861	1915	956
0	230	0
807	1025	231
1080	1223	450
1282	1464	594
1700	1897	777
0	126	0
346	806	127
974	1156	588
1264	1349	771
1399	1549	857
0	202	0
299	564	203
611	742	469
872	968	601
1021	1100	698
0	201	0
298	563	202
610	741	468
871	967	600
1020	1102	697
2083	2358	780
0	153	0
778	1183	154
1230	1490	560
1726	2035	821
2084	2199	1131
2495	2659	1247
2704	2891	1412
0	220	0
265	780	221
829	942	737
988	1209	851
0	271	0
318	487	272
534	1275	442
0	333	0
397	1078	334
1126	1241	1016
1297	1779	1132
1843	2185	1615
2234	2657	1958
0	262	0
393	1074	263
1122	1237	945
1293	1775	1061
1839	2181	1544
2230	2649	1887
0	213	0
586	897	214
947	1261	526
0	501	0
549	817	502
0	198	0
288	519	199
691	928	431
990	1443	669
1941	2165	1123
2215	2455	1348
2505	2665	1589
2713	2993	1750
3041	3323	2031
3370	3534	2314
3629	3700	2479
0	99	0
175	259	100
306	630	185
688	1003	510
0	52	0
101	471	53
517	623	424
1010	1445	531
0	268	0
754	1294	269
1343	1461	810
0	128	0
841	987	129
1407	1628	276
1678	1975	498
2613	2850	796
2895	3053	1034
3099	3413	1193
0	192	0
241	518	193
611	1673	471
1719	2052	1534
2100	2192	1868
2237	2357	1961
2409	2464	2082
2539	2608	2138
0	484	0
537	1356	485
1409	1582	1305
1630	2523	1479
2572	2871	2373
2919	3272	2673
3326	3845	3027
3890	4476	3547
4527	4868	4134
4942	5194	4476
5242	5377	4729
0	401	0
2602	2675	402
2785	2908	476
3364	3666	600
4214	4310	903
4358	4573	1000
4624	4979	1216
5327	6185	1572
6435	6904	2431
6949	7134	2901
7374	7884	3087
7981	8198	3598
8407	8824	3816
0	93	0
184	395	94
438	611	306
942	1050	480
1096	1294	589
1721	2094	788
0	212	0
255	378	213
545	779	337
827	941	572
1286	1713	687
0	463	0
660	1132	464
1182	1515	937
0	198	0
750	1114	199
1692	1779	564
2363	2482	652
0	192	0
744	1108	193
1686	1773	558
2357	2483	646
0	132	0
520	818	133
869	1029	432
1105	1396	593
1452	1587	885
1659	1799	1021
0	405	0
612	779	406
829	991	574
1053	1327	737
0	162	0
214	1037	163
0	46	0
91	191	47
239	492	148
0	253	0
301	401	254
446	492	355
0	375	0
423	524	376
572	834	478
907	1044	741
0	100	0
164	238	101
285	393	176
445	941	285
985	1218	782
1264	1406	1016
1455	1561	1159
1607	1991	1266
2071	2237	1651
2285	2597	1818
0	74	0
121	229	75
281	777	184
821	1054	681
1100	1242	915
1291	1397	1058
1443	1827	1165
1907	2073	1550
2121	2429	1717
0	137	0
188	640	138
870	1505	591
1554	1958	1227
2006	2468	1632
0	320	0
370	506	321
997	1246	458
1448	1940	708
2072	2475	1201
2673	3043	1605
3193	3516	1976
3566	3773	2300
3822	3929	2508
0	134	0
551	750	135
3602	3734	335
3783	3904	468
4317	5044	590
5206	5504	1318
5546	5739	1617
5873	6178	1811
6233	6380	2117
6424	6834	2265
7171	7410	2676
7620	7829	2916
8291	8443	3126
9412	9501	3279
10033	10120	3369
10164	10568	3457
0	446	0
799	906	447
952	1185	555
1356	1460	789
1771	1905	894
1949	2065	1029
0	262	0
305	418	263
466	605	377
1285	1385	517
1430	1528	618
1572	1769	717
0	260	0
303	416	261
464	603	375
1283	1383	515
1428	1459	616
0	400	0
448	739	401
790	900	693
946	1088	804
1132	1316	947
1366	1514	1132
1561	1713	1281
1759	1825	1434
0	209	0
0	302	0
351	497	303
546	1106	450
1268	1405	1011
1520	1867	1149
1926	2041	1497
0	134	0
183	329	135
378	938	282
1100	1699	843
1758	1817	1443
0	91	0
136	273	92
332	580	230
627	734	479
779	1695	587
1744	1863	1504
1907	2391	1624
2445	2959	2109
3010	3353	2624
3404	4492	2968
4548	4640	4057
4691	4783	4150
4829	4921	4243
4968	5270	4336
5318	5629	4639
5706	5933	4951
5979	6116	5179
6166	6311	5317
0	138	0
189	308	139
364	568	259
622	948	464
999	1335	791
1383	1487	1128
1538	1788	1233
1988	2337	1484
0	170	0
223	371	171
733	907	320
980	1398	495
1795	2269	914
2734	2949	1389
3719	3828	1605
3913	4091	1715
4287	4413	1894
4893	5074	2021
5128	5381	2203
5600	6071	2457
0	165	0
218	366	166
734	902	315
975	1393	484
1790	2264	903
2729	2944	1378
3714	3823	1594
3908	4086	1704
4282	4408	1883
4888	5069	2010
5123	5376	2192
5595	6066	2446
0	82	0
167	345	83
541	667	262
1147	1328	389
1382	1635	571
1854	1994	825
0	99	0
779	974	100
1231	1337	296
1388	1515	403
1566	1746	531
0	565	0
2012	2183	566
2358	2454	738
2996	3283	835
3338	3406	1123
0	547	0
1994	2165	548
2340	2436	720
2978	3265	817
3320	3395	1105
3872	4011	1181
0	546	0
1993	2164	547
2339	2435	719
2977	3264	816
3319	3394	1104
3871	4002	1180
4735	4846	1312
0	545	0
1992	2163	546
2338	2440	718
2976	3263	821
3318	3393	1109
3870	4001	1185
0	544	0
1991	2162	545
2337	2439	717
2975	3262	820
3317	3392	1108
3869	4000	1184
4733	4867	1316
0	237	0
282	336	238
383	792	293
848	1033	703
1078	1264	889
0	958	0
1009	1084	959
1552	1697	1035
2114	2349	1181
0	338	0
619	1260	339
3601	3799	981
3861	3988	1180
4054	4123	1308
0	334	0
615	1256	335
1404	1566	977
0	307	0
505	751	308
896	1050	555
1097	1341	710
1386	1542	955
0	278	0
390	1239	279
1295	1422	1129
1468	1590	1257
0	258	0
311	424	259
543	631	373
807	1077	462
3810	4039	733
4089	4196	963
0	257	0
310	423	258
542	630	372
806	1078	461
0	27	0
74	311	28
513	721	266
767	880	475
980	1576	589
1628	2064	1186
0	215	0
0	102	0
2455	2617	103
3010	3105	266
3147	3342	362
0	94	0
425	529	95
2139	2428	200
0	475	0
868	963	476
1005	1200	572
0	201	0
248	330	202
613	1058	285
1186	1234	731
0	206	0
253	341	207
387	796	296
928	993	706
0	607	0
786	997	608
1319	1946	820
0	644	0
693	988	645
1044	1410	941
1746	2032	1308
2082	2268	1595
2322	2515	1782
2688	2798	1976
2847	3012	2087
3061	3325	2253
0	33	0
83	134	34
181	249	86
315	416	155
470	978	257
1180	1403	766
0	450	0
502	595	451
641	728	545
849	983	633
1034	1371	768
1929	2204	1106
2253	2358	1382
2405	2632	1488
0	450	0
502	595	451
641	730	545
917	983	635
1034	1371	702
1929	2204	1040
2253	2358	1316
2405	2846	1422
0	122	0
218	356	123
402	515	262
565	714	376
762	883	526
0	36	0
666	1148	37
1194	1248	520
1473	2170	575
2346	2498	1273
2554	2704	1426
2898	3039	1577
0	489	0
535	589	490
814	1511	545
1687	1839	1243
1895	2045	1396
2239	2392	1547
0	64	0
113	258	65
597	975	211
1018	1215	590
1267	1433	788
0	319	0
368	674	320
720	894	627
948	1111	802
0	108	0
153	352	109
402	527	309
573	675	435
727	1075	538
0	199	0
376	880	200
926	1335	705
1562	2188	1115
2240	2433	1742
3047	3223	1936
3270	3521	2113
0	92	0
141	406	93
0	92	0
141	407	93
0	329	0
0	46	0
356	491	47
685	977	183
1022	1191	476
0	96	0
151	448	97
496	1483	395
0	248	0
511	813	249
973	1100	552
1144	1272	680
1612	1694	809
1740	1960	892
2200	2297	1113
0	370	0
486	595	371
646	785	481
0	115	0
256	475	116
521	621	336
667	985	437
0	106	0
329	562	107
1148	1308	341
1356	1748	502
0	854	0
897	1028	855
1161	1302	987
1484	1718	1129
0	791	0
834	965	792
1041	1182	924
1588	1784	1066
0	636	0
721	932	637
1365	1740	849
1853	2005	1225
2680	2863	1378
2918	3048	1562
3302	3349	1693
0	612	0
697	908	613
1341	1716	825
1829	1981	1201
2656	2839	1354
2894	3024	1538
0	431	0
487	663	432
713	790	609
1245	1635	687
1686	1801	1078
1901	2032	1194
0	430	0
486	662	431
712	789	608
1244	1634	686
1685	1800	1077
0	1661	0
1721	1893	1662
1940	2702	1835
2788	3338	2598
3390	3831	3149
3891	4427	3591
4527	4872	4128
5178	5427	4474
0	162	0
216	317	163
364	496	265
542	679	398
724	850	536
897	963	663
1547	1949	730
1997	2297	1133
2347	2662	1434
0	107	0
154	286	108
332	469	241
514	640	379
687	753	506
1337	1739	573
1787	2087	976
2137	2452	1277
0	294	0
343	558	295
606	715	511
0	130	0
178	275	131
322	441	229
485	754	349
804	918	619
967	1057	734
1104	1206	825
1275	1476	928
0	230	0
606	767	231
814	983	393
1039	1252	563
1303	1797	777
0	201	0
392	695	202
743	937	506
992	1078	701
0	187	0
282	423	188
468	619	330
1532	1692	482
1734	1886	643
1948	2046	796
0	179	0
274	415	180
460	611	322
1524	1684	474
1731	1878	635
1940	1996	783
0	76	0
124	228	77
276	410	182
459	736	317
0	329	0
376	523	330
585	646	478
0	170	0
214	430	171
482	842	388
887	1037	749
1087	1434	900
0	275	0
333	663	276
709	967	607
1019	1250	866
1298	1402	1098
1605	1863	1203
1910	2233	1462
2280	2487	1786
2657	2922	1994
2969	3041	2260
0	267	0
325	655	268
701	959	599
1011	1242	858
1290	1394	1090
1597	1855	1195
1902	2225	1454
2272	2479	1778
2649	2914	1986
2961	3021	2252
0	245	0
303	633	246
679	937	577
989	1220	836
1268	1372	1068
1575	1833	1173
1880	2203	1432
2250	2892	1756
2939	3059	2399
0	229	0
283	617	230
663	921	565
973	1204	824
1252	1356	1056
1559	1817	1161
1864	2187	1420
2234	2441	1744
2611	2876	1952
2923	2973	2218
0	380	0
427	487	381
0	335	0
472	598	336
656	765	463
0	340	0
387	956	341
1009	1193	911
1245	1354	1096
1399	1488	1206
1541	1877	1296
1925	2042	1633
0	340	0
387	962	341
1009	1193	917
1245	1354	1102
1399	1488	1212
1541	1877	1302
1925	2044	1639
0	238	0
285	507	239
850	1101	462
1176	1305	714
0	237	0
284	506	238
849	1100	461
1175	1304	713
1607	1671	843
0	730	0
784	948	731
998	1108	896
1156	1467	1007
1515	1742	1319
1806	2813	1547
3260	3310	2555
3380	3673	2606
0	726	0
780	944	727
994	1104	892
1152	1463	1003
1511	1738	1315
1802	2809	1543
3256	3315	2551
4066	4314	2611
4369	5172	2860
5258	5646	3664
6242	6430	4053
6502	6750	4242
6928	7100	4491
7151	7392	4664
7444	7581	4906
7641	7700	5044
0	726	0
780	944	727
994	1104	892
1152	1463	1003
1511	1738	1315
1802	2809	1543
3256	3306	2551
4066	4314	2602
4369	5172	2851
5258	5646	3655
6242	6430	4044
6502	6750	4233
6928	7100	4482
7151	7392	4655
7444	7581	4897
7641	7773	5035
0	327	0
376	499	328
551	722	452
774	979	624
1029	1228	830
1278	1377	1030
1424	1651	1130
0	71	0
124	244	72
291	441	193
487	675	344
728	870	533
926	1320	676
1372	1640	1071
1688	2092	1340
2134	2208	1745
2259	2496	1820
0	71	0
124	244	72
291	441	193
487	675	344
728	870	533
932	1320	676
1372	1640	1065
1688	2092	1334
2134	2208	1739
2259	2497	1814
0	75	0
124	244	76
291	441	197
487	675	348
728	870	537
932	1320	680
1372	1640	1069
1688	2092	1338
2134	2208	1743
2259	2497	1818
0	79	0
124	244	80
291	441	201
487	675	352
728	870	541
932	1320	684
1372	1640	1073
1688	2092	1342
2134	2208	1747
2259	2497	1822
0	244	0
291	441	245
487	675	396
728	870	585
932	1320	728
1372	1640	1117
1688	2092	1386
2134	2208	1791
2259	2497	1866
0	79	0
124	244	80
291	441	201
487	675	352
728	870	541
926	1320	684
1372	1640	1079
1688	2092	1348
2134	2208	1753
2259	2497	1828
0	42	0
95	215	43
262	412	164
458	646	315
699	841	504
897	1291	647
1343	1611	1042
1659	2063	1311
2105	2179	1716
2230	2439	1791
0	42	0
95	215	43
262	412	164
458	646	315
699	841	504
903	1291	647
1343	1611	1036
1659	2063	1305
2105	2179	1710
2230	2439	1785
0	72	0
119	269	73
315	503	224
556	698	413
754	1148	556
1200	1468	951
1516	1920	1220
1962	2036	1625
2087	2323	1700
0	190	0
237	625	191
703	830	580
944	1108	708
1154	1643	873
0	125	0
265	478	126
528	891	340
944	1091	704
1631	2131	852
0	169	0
213	1340	170
1386	1786	1298
1834	2122	1699
2196	2438	1988
2487	3029	2231
3263	3502	2774
3658	3903	3014
3952	4161	3260
4348	4837	3470
0	106	0
291	441	107
492	743	258
813	1096	510
1589	1767	794
2102	2804	973
0	242	0
369	830	243
1285	1560	705
1737	1964	981
2049	2150	1209
2397	3047	1311
0	508	0
567	807	509
0	607	0
712	1047	608
1094	1196	944
1241	1324	1047
1621	1753	1131
1928	1983	1264
0	466	0
530	718	467
761	867	656
918	991	763
1040	1146	837
1195	1271	944
1314	1377	1021
1701	1770	1085
1824	2042	1155
2113	2155	1374
0	414	0
478	666	415
709	815	604
866	939	711
988	1094	785
1143	1219	892
1262	1325	969
0	291	0
345	563	292
634	737	511
789	930	615
1005	1111	757
1166	1227	864
0	117	0
4640	4810	118
5728	6056	289
6133	6245	618
6324	6744	731
6982	7176	1152
7230	7473	1347
7936	8186	1591
8295	8432	1842
8481	8766	1980
9186	9576	2266
9628	9804	2657
9856	9991	2834
10140	10271	2970
10322	10489	3102
10790	11122	3270
11244	11757	3603
11995	12247	4117
12303	12532	4370
12795	13068	4600
13130	13292	4874
13342	13509	5037
13762	14167	5205
0	132	0
1050	1378	133
1455	1567	462
1646	2066	575
2304	2498	996
2552	2795	1191
3258	3508	1435
3617	3754	1686
3803	4088	1824
4508	4898	2110
4950	5126	2501
5178	5313	2678
5462	5593	2814
5644	5811	2946
6112	6444	3114
6566	7079	3447
7317	7569	3961
7625	7854	4214
8117	8390	4444
8452	8614	4718
8664	8831	4881
9084	9326	5049
0	136	0
207	342	137
398	737	273
0	326	0
378	504	327
869	1095	454
1141	1293	681
1510	1595	834
1649	1780	920
1832	1905	1052
1978	2076	1126
2453	2531	1225
3908	3973	1304
0	229	0
345	468	230
520	643	354
689	865	478
917	1061	655
1111	1404	800
1482	1625	1094
1676	1766	1238
1808	1879	1329
0	93	0
135	375	94
444	566	335
867	963	458
1148	1419	555
1463	1583	827
1931	2072	948
2211	2283	1090
2337	2409	1163
2483	2591	1236
2942	3070	1345
3379	3524	1474
3571	3629	1620
3707	3822	1679
3866	3962	1795
4013	4241	1892
0	280	0
350	647	281
694	843	579
893	2243	729
2290	2478	2080
2538	2727	2269
2777	3027	2459
3071	3819	2710
3864	4241	3459
4291	4536	3837
4626	5408	4083
5681	5926	4866
5973	6093	5112
6265	6554	5233
6599	6722	5523
0	167	0
213	527	168
576	722	483
765	877	630
924	1315	743
1363	1449	1135
1488	1550	1222
1660	1993	1285
0	488	0
540	587	489
631	699	537
745	801	606
853	934	663
982	1034	745
0	390	0
437	541	391
594	858	496
903	983	761
1030	1129	842
1177	1299	942
1430	1524	1065
0	176	0
278	482	177
868	971	382
1019	1144	486
1198	1303	612
1376	1618	718
1979	2159	961
0	267	0
314	386	268
432	564	341
616	686	474
976	1253	545
1479	1603	823
1656	1737	948
0	1206	0
1256	1337	1207
1383	1541	1289
1619	2064	1448
2548	2746	1894
2799	3401	2093
3531	4102	2696
4156	4348	3268
7372	7426	3461
7479	7599	3516
0	1206	0
1256	1337	1207
1383	1541	1289
1619	2064	1448
2215	2391	1894
2548	2746	2071
2799	3401	2270
3531	4102	2873
4156	4348	3445
6044	6094	3638
7372	7426	3689
7479	7650	3744
7905	8233	3916
8338	8725	4245
0	119	0
167	389	120
585	650	343
745	896	409
1200	1295	561
1555	1697	657
1824	2051	800
2100	2481	1028
0	113	0
161	383	114
579	644	337
739	890	403
1200	1289	555
1549	1691	645
1818	2045	788
2094	2473	1016
0	139	0
189	303	140
352	736	255
0	127	0
174	212	128
303	459	167
608	785	324
830	978	502
1031	1222	651
0	69	0
116	154	70
245	401	109
550	721	266
772	920	438
973	1106	587
0	88	0
137	329	89
390	452	282
504	800	345
0	66	0
430	784	67
1469	1567	422
1649	2116	521
0	65	0
429	783	66
1468	1566	421
1648	1869	520
2136	2197	742
2440	2667	804
2713	3290	1032
3339	3658	1610
3708	4280	1930
4330	4910	2503
0	706	0
1391	1489	707
1571	2120	806
2363	2590	1356
2636	3213	1584
3262	3581	2162
3631	4203	2482
4253	4832	3055
0	354	0
1039	1137	355
1219	1440	454
1707	1768	676
2011	2238	738
2284	2861	966
2910	3229	1544
3279	3851	1864
3901	4303	2437
0	259	0
311	443	260
1109	1517	393
1909	2119	802
2169	2224	1013
2470	2968	1069
3091	3307	1568
3367	3445	1785
3540	3609	1864
4275	4536	1934
4618	5036	2196
5162	5268	2615
5332	5654	2722
0	338	0
911	1256	339
1810	1937	685
1986	2103	813
2208	2396	931
2449	2714	1120
2932	3057	1386
3141	3359	1512
3712	3955	1731
0	110	0
683	1136	111
0	171	0
979	1058	172
1919	2260	252
0	233	0
312	431	234
479	658	354
0	237	0
718	991	238
1198	1289	512
0	231	0
712	985	232
0	129	0
177	296	130
345	444	250
493	577	350
1169	1306	435
1391	2041	573
0	146	0
194	499	147
553	968	453
1445	1706	869
1809	1950	1131
0	342	0
701	769	343
818	880	412
0	341	0
700	768	342
817	869	411
954	1054	464
0	341	0
700	768	342
817	869	411
1142	1171	464
0	235	0
367	793	236
842	1076	663
1126	1206	898
0	274	0
418	844	275
1235	1378	702
1445	1731	846
2149	2509	1133
2928	3071	1494
3345	3631	1638
3721	4310	1925
4355	4482	2515
4636	4797	2643
4847	4939	2805
4983	5054	2898
0	237	0
381	807	238
1198	1341	665
1408	1694	809
2112	2472	1096
2891	3034	1457
3308	3594	1601
3684	4213	1888
0	26	0
76	310	27
366	786	262
918	1156	683
0	320	0
447	681	321
982	1129	556
1340	1445	704
2002	2154	810
4631	4756	963
0	106	0
151	272	107
326	401	229
455	662	305
704	799	513
852	1025	609
1082	1352	783
0	200	0
616	681	201
725	774	267
1202	1284	317
0	5	0
270	617	6
663	982	354
1029	1116	674
1160	1270	762
0	94	0
807	1179	95
1521	1798	468
1845	2591	746
2653	2834	1493
0	93	0
806	934	94
982	1178	223
1520	1797	420
1844	2590	698
2652	2896	1445
0	280	0
328	524	281
866	1143	478
1190	1936	756
1998	2086	1503
0	146	0
214	365	147
1035	1238	299
0	145	0
213	364	146
1034	1262	298
0	144	0
212	363	145
1033	1225	297
0	144	0
212	363	145
1033	1269	297
0	143	0
191	412	144
464	644	366
998	1080	547
0	143	0
191	412	144
464	644	366
998	1110	547
1832	2090	660
2231	2423	919
0	203	0
0	541	0
591	736	542
1175	1275	688
1327	1418	789
1471	1521	881
1567	1620	932
1670	1710	986
1765	1898	1027
2117	2870	1161
2957	3071	1915
3347	3457	2030
3513	3611	2141
3679	4035	2240
0	417	0
470	1162	418
0	82	0
146	484	83
982	1149	422
1203	1304	590
1357	1597	692
1986	2084	933
2135	2292	1032
2340	2440	1190
2617	2696	1291
2924	3150	1371
3712	3937	1598
3985	4994	1824
5238	5856	2834
5901	5994	3453
6041	6381	3547
6437	6691	3888
6746	7072	4143
7157	7491	4470
7761	8165	4805
8220	8577	5210
8738	8864	5568
8920	9035	5695
9142	9352	5811
10197	10387	6022
10436	10741	6213
12770	13737	6519
13994	14333	7487
14380	14430	7827
14480	14578	7878
15478	15660	7977
18076	18284	8160
20499	20616	8369
20669	20975	8487
0	2	0
460	1427	3
1684	2023	971
2070	2120	1311
2170	2268	1362
3168	3350	1461
5766	5974	1644
8189	8306	1853
8359	8532	1971
0	1007	0
1638	1784	1008
2579	2655	1155
2901	3091	1232
4991	5373	1423
0	351	0
735	922	352
8657	8791	540
8867	8980	675
11236	11350	789
11858	12116	904
12162	12220	1163
0	709	0
838	1141	710
1192	1322	1014
0	204	0
251	344	205
393	550	299
690	1140	457
1317	1971	908
0	125	0
172	265	126
314	471	220
611	1061	378
1238	1893	829
0	457	0
503	608	458
1728	2538	564
3237	3312	1375
0	254	0
301	456	255
691	730	411
0	404	0
473	800	405
